@relation czysty-cut
@attribute X1 real
@attribute X2 real
@attribute LABEL {MIN1, MIN2, MAJ}
@data
122.890552241,138.216533289,MIN1
169.998434959,133.986965299,MIN1
172.383980432,-30.9201099473,MIN1
216.377295602,231.775593605,MIN1
79.0957163187,16.6683433771,MIN1
251.095597543,103.17812371,MIN1
64.5190693166,198.355030359,MIN1
273.092255128,234.525975486,MIN1
140.448182459,215.065311982,MIN1
118.451524874,83.7174602058,MIN1
45.4817633093,103.339893972,MIN1
254.054949121,139.510839099,MIN1
195.484986949,58.5018225282,MIN1
1.32241634952,32.8008022075,MIN1
228.182254455,43.8023297319,MIN1
41.6057262281,138.979236381,MIN1
250.17891204,175.150181508,MIN1
162.986198691,214.348828965,MIN1
140.989541106,83.0009771888,MIN1
312.989422331,169.510757522,MIN1
162.058697368,175.21951162,MIN1
158.348692077,18.7022422413,MIN1
65.0604279633,66.2906955657,MIN1
298.015816833,68.9024172226,MIN1
111.439288606,164.079323871,MIN1
320.012474418,200.250268999,MIN1
59.6938992738,-27.3376948623,MIN1
103.687214444,235.35800869,MIN1
81.6905568588,104.010156914,MIN1
308.550394964,115.011684438,MIN1
6.68894503893,126.429192635,MIN1
215.262130851,162.600137763,MIN1
219.679526579,-5.10353943964,MIN1
263.672841749,257.592164113,MIN1
68.7488016161,0.60521465896,MIN1
240.748682841,87.1149949918,MIN1
54.172154614,182.291901641,MIN1
262.745340426,218.462846768,MIN1
143.750413436,-21.8138210627,MIN1
187.743728606,240.88188249,MIN1
165.747071021,109.534030713,MIN1
175.445275589,103.761706047,MIN1
116.875313416,22.7526894769,MIN1
23.587049303,70.3411428013,MIN1
250.446887408,81.3426703258,MIN1
63.8703591815,176.519576975,MIN1
272.443544993,212.690522102,MIN1
145.895023089,184.84005273,MIN1
123.898365504,53.492200954,MIN1
295.898246729,140.001981287,MIN1
202.609982615,187.590434611,MIN1
198.899977324,31.0731652323,MIN1
19.1480219365,15.842069718,MIN1
254.81254448,14.7249887671,MIN1
68.2360162526,109.901895416,MIN1
276.809202065,146.072840543,MIN1
102.954318194,-18.695574479,MIN1
146.947633364,244.000129073,MIN1
124.950975779,112.652277297,MIN1
-221.902223537,-111.051686493,MAJ
208.097776463,-206.607242049,MAJ
-6.90222353674,366.726091284,MAJ
423.097776463,80.0594246177,MAJ
-416.745973537,-302.162797605,MAJ
13.2540264633,271.170535729,MAJ
228.254026463,-408.335637111,MAJ
-309.245973537,164.997696223,MAJ
120.754026463,-121.668970444,MAJ
-94.2459735367,-217.224526,MAJ
335.754026463,356.108807334,MAJ
-362.995973537,69.4421406671,MAJ
67.0040264633,-312.780081555,MAJ
-147.995973537,260.553251778,MAJ
282.004026463,-26.1134148885,MAJ
-255.495973537,-344.631933407,MAJ
389.504026463,-153.520822296,MAJ
-389.870973537,419.812511037,MAJ
-174.870973537,-249.076377851,MAJ
255.129026463,324.256955482,MAJ
-282.370973537,37.5902888152,MAJ
147.629026463,-376.483785259,MAJ
362.629026463,-89.8171185922,MAJ
-336.120973537,-185.372674148,MAJ
93.8790264633,387.960659186,MAJ
308.879026463,-280.928229703,MAJ
-228.620973537,292.40510363,MAJ
-13.6209735367,-418.952921061,MAJ
416.379026463,154.380412272,MAJ
-403.308473537,-132.286254395,MAJ
26.6915264633,-227.84180995,MAJ
-188.308473537,345.491523383,MAJ
-295.808473537,-323.397365506,MAJ
349.191526463,-355.249217358,MAJ
-349.558473537,218.084115976,MAJ
80.4415264633,-68.582550691,MAJ
-134.558473537,-164.138106247,MAJ
295.441526463,409.195227087,MAJ
187.941526463,-259.693661802,MAJ
-27.0584735367,313.639671531,MAJ
402.941526463,26.9730048646,MAJ
-376.433473537,-387.101069209,MAJ
-161.433473537,-100.434402543,MAJ
268.566526463,-195.989958098,MAJ
-268.933473537,377.343375235,MAJ
-53.9334735367,-291.545513654,MAJ
376.066526463,281.787819679,MAJ
-322.683473537,-4.87884698725,MAJ
107.316526463,-422.492015712,MAJ
322.316526463,-135.825349045,MAJ
-215.183473537,-231.3809046,MAJ
214.816526463,341.952428733,MAJ
429.816526463,-326.936460156,MAJ
-429.86853213,246.396873177,MAJ
-214.86853213,-358.788312008,MAJ
-322.36853213,-72.1216453412,MAJ
107.63146787,-167.677200897,MAJ
-107.36853213,405.656132437,MAJ
-376.11853213,-263.232756452,MAJ
53.8814678695,310.100576881,MAJ
268.88146787,-390.64016386,MAJ
-268.61853213,182.693169474,MAJ
161.38146787,-103.973497193,MAJ
-53.6185321305,-199.529052749,MAJ
376.38146787,373.804280585,MAJ
-402.99353213,87.1376139181,MAJ
27.0064678695,-295.084608304,MAJ
-187.99353213,278.248725029,MAJ
242.00646787,-8.41794163745,MAJ
-295.49353213,-401.25744781,MAJ
-80.4935321305,-114.590781144,MAJ
349.50646787,-210.146336699,MAJ
-349.24353213,363.186996634,MAJ
-134.24353213,-305.701892255,MAJ
295.75646787,267.631441079,MAJ
-241.74353213,-19.0352255881,MAJ
188.25646787,-337.553744107,MAJ
-26.7435321305,235.779589227,MAJ
403.25646787,-50.8870774399,MAJ
-416.43103213,-146.442632995,MAJ
13.5689678695,426.890700338,MAJ
228.56896787,-241.998188551,MAJ
-308.93103213,331.335144782,MAJ
-93.9310321305,-369.405595958,MAJ
336.06896787,203.927737375,MAJ
-362.68103213,-82.7389292918,MAJ
67.3189678695,-178.294484847,MAJ
-147.68103213,395.038848486,MAJ
-255.18103213,-273.850040403,MAJ
174.81896787,299.48329293,MAJ
389.81896787,-411.874731761,MAJ
-389.55603213,161.458601572,MAJ
40.4439678695,-125.208065094,MAJ
-174.55603213,-220.76362065,MAJ
255.44396787,352.569712684,MAJ
-282.05603213,65.9030460169,MAJ
147.94396787,-316.319176205,MAJ
-67.0560321305,257.014157128,MAJ
362.94396787,-29.6525095387,MAJ
-335.80603213,-348.171028057,MAJ
309.19396787,-157.059916946,MAJ
-228.30603213,416.273416387,MAJ
-13.3060321305,-252.615472502,MAJ
416.69396787,320.717860832,MAJ
-423.14978213,34.051194165,MAJ
6.85021786951,-380.022879909,MAJ
221.85021787,-93.3562132424,MAJ
-315.64978213,-188.911768798,MAJ
114.35021787,384.421564535,MAJ
329.35021787,-284.467324354,MAJ
-369.39978213,288.86600898,MAJ
-154.39978213,-426.031110362,MAJ
-261.89978213,-139.364443695,MAJ
168.10021787,-234.919999251,MAJ
-46.8997821305,338.413334083,MAJ
383.10021787,51.746667416,MAJ
-396.27478213,-330.475554806,MAJ
33.7252178695,242.857778527,MAJ
248.72521787,-362.327406658,MAJ
-288.77478213,211.005926675,MAJ
141.22521787,-75.6607399914,MAJ
-73.7747821305,-171.216295547,MAJ
356.22521787,402.117037786,MAJ
-342.52478213,115.45037112,MAJ
87.4752178695,-266.771851102,MAJ
-127.52478213,306.561482231,MAJ
302.47521787,19.8948155642,MAJ
-235.02478213,-394.17925851,MAJ
-20.0247821305,-107.512591843,MAJ
409.97521787,-203.068147399,MAJ
-409.71228213,370.265185935,MAJ
-194.71228213,-298.623702954,MAJ
-302.21228213,-11.9570362877,MAJ
127.78771787,-404.79654246,MAJ
342.78771787,-118.129875794,MAJ
-355.96228213,-213.685431349,MAJ
74.0377178695,359.647901984,MAJ
289.03771787,-309.240986905,MAJ
-248.46228213,264.092346428,MAJ
-33.4622821305,-341.092838757,MAJ
396.53771787,232.240494577,MAJ
-382.83728213,-54.4261720901,MAJ
47.1627178695,-149.981727646,MAJ
-167.83728213,423.351605688,MAJ
-275.33728213,-245.537283201,MAJ
154.66271787,327.796050132,MAJ
369.66271787,-372.944690609,MAJ
-329.08728213,200.388642725,MAJ
100.91271787,-86.278023942,MAJ
-114.08728213,-181.833579498,MAJ
315.91271787,391.499753836,MAJ
208.41271787,-277.389135053,MAJ
-6.58728213049,295.94419828,MAJ
423.41271787,9.27753161358,MAJ
-426.50915713,-415.413826411,MAJ
3.49084286951,157.919506922,MAJ
-211.50915713,-128.747159744,MAJ
218.49084287,-224.3027153,MAJ
-319.00915713,349.030618033,MAJ
-104.00915713,-319.858270856,MAJ
325.99084287,253.475062478,MAJ
-372.75915713,-33.1916041889,MAJ
57.2408428695,-351.710122707,MAJ
-157.75915713,221.623210626,MAJ
272.24084287,-65.0434560407,MAJ
-265.25915713,-160.599011596,MAJ
164.74084287,412.734321737,MAJ
379.74084287,-256.154567152,MAJ
-399.63415713,317.178766181,MAJ
-184.63415713,-383.561974559,MAJ
-292.13415713,-96.8953078926,MAJ
137.86584287,-192.450863448,MAJ
-77.1341571305,380.882469885,MAJ
352.86584287,94.2158032185,MAJ
-345.88415713,-288.006419004,MAJ
84.1158428695,285.32691433,MAJ
299.11584287,-427.210808578,MAJ
191.61584287,-140.544141912,MAJ
-23.3841571305,-236.099697467,MAJ
406.61584287,337.233635866,MAJ
-413.07165713,50.5669691993,MAJ
16.9283428695,-331.655253023,MAJ
-198.07165713,241.67808031,MAJ
231.92834287,-44.9885863562,MAJ
-305.57165713,-363.507104875,MAJ
339.42834287,-172.395993764,MAJ
-359.32165713,400.93733957,MAJ
-144.32165713,-267.951549319,MAJ
285.67834287,305.381784014,MAJ
-251.82165713,18.7151173475,MAJ
178.17834287,-395.358956727,MAJ
393.17834287,-108.69229006,MAJ
-386.19665713,-204.247845616,MAJ
43.8033428695,369.085487718,MAJ
258.80334287,-299.803401171,MAJ
-278.69665713,273.529932162,MAJ
-63.6966571305,-405.976240677,MAJ
366.30334287,167.357092656,MAJ
-332.44665713,-119.309574011,MAJ
97.5533428695,-214.865129566,MAJ
-117.44665713,358.468203767,MAJ
312.55334287,71.8015371005,MAJ
-224.94665713,-310.420685122,MAJ
420.05334287,-342.272536974,MAJ
-419.79040713,231.06079636,MAJ
-204.79040713,-151.161425862,MAJ
225.20959287,422.171907471,MAJ
-312.29040713,135.505240804,MAJ
117.70959287,-246.716981418,MAJ
-97.2904071305,326.616351915,MAJ
332.70959287,39.9496852487,MAJ
-366.04040713,-374.124388825,MAJ
-151.04040713,-87.4577221587,MAJ
278.95959287,-183.013277714,MAJ
-258.54040713,390.320055619,MAJ
-43.5404071305,-278.56883327,MAJ
386.45959287,294.764500064,MAJ
-392.91540713,8.09783339684,MAJ
37.0845928695,-416.593524628,MAJ
252.08459287,-129.926857961,MAJ
-285.41540713,-225.482413517,MAJ
144.58459287,347.850919817,MAJ
359.58459287,-321.037969072,MAJ
-339.16540713,252.295364261,MAJ
-124.16540713,-352.889820924,MAJ
-231.66540713,-66.2231542575,MAJ
198.33459287,-161.778709813,MAJ
-16.6654071305,411.55462352,MAJ
413.33459287,124.887956854,MAJ
-406.35290713,-257.334265369,MAJ
23.6470928695,315.999067965,MAJ
238.64709287,-384.741672776,MAJ
-298.85290713,188.591660557,MAJ
131.14709287,-98.0750061093,MAJ
-83.8529071305,-193.630561665,MAJ
346.14709287,379.702771668,MAJ
-352.60290713,93.0361050018,MAJ
77.3970928695,-289.18611722,MAJ
-137.60290713,284.147216113,MAJ
292.39709287,-2.51945055378,MAJ
-245.10290713,-420.132619278,MAJ
-30.1029071305,-133.465952611,MAJ
399.89709287,-229.021508167,MAJ
-379.47790713,344.311825166,MAJ
-164.47790713,-324.577063723,MAJ
-271.97790713,-37.9103970558,MAJ
158.02209287,-356.428915574,MAJ
-56.9779071305,216.904417759,MAJ
373.02209287,-69.7622489077,MAJ
-325.72790713,-165.317804463,MAJ
104.27209287,408.01552887,MAJ
319.27209287,-260.873360019,MAJ
-218.22790713,312.459973315,MAJ
-3.22790713049,-388.280767426,MAJ
426.77209287,185.052565907,MAJ
-428.18884463,-101.61410076,MAJ
1.81115536951,-197.169656315,MAJ
-213.18884463,376.163677018,MAJ
-320.68884463,-292.725211871,MAJ
109.31115537,280.608121463,MAJ
324.31115537,-398.898051377,MAJ
-374.43884463,174.435281957,MAJ
55.5611553695,-112.23138471,MAJ
-159.43884463,-207.786940266,MAJ
270.56115537,365.546393068,MAJ
163.06115537,-303.342495821,MAJ
-51.9388446305,269.990837512,MAJ
378.06115537,-16.6758291546,MAJ
-401.31384463,-335.194347673,MAJ
28.6861553695,238.13898566,MAJ
243.68615537,-144.083236562,MAJ
-293.81384463,429.250096771,MAJ
-78.8138446305,-239.638792118,MAJ
351.18615537,333.694541216,MAJ
-347.56384463,47.0278745491,MAJ
82.4361553695,-367.046199525,MAJ
297.43615537,-80.3795328583,MAJ
-240.06384463,-175.935088414,MAJ
189.93615537,397.398244919,MAJ
404.93615537,-271.490643969,MAJ
-414.75134463,301.842689364,MAJ
-199.75134463,-409.515335327,MAJ
-307.25134463,-122.848668661,MAJ
122.74865537,-218.404224216,MAJ
-92.2513446305,354.929109117,MAJ
337.74865537,68.2624424503,MAJ
-361.00134463,-313.959779772,MAJ
68.9986553695,259.373553561,MAJ
283.99865537,-345.811631624,MAJ
-253.50134463,227.52170171,MAJ
176.49865537,-59.1449649571,MAJ
-38.5013446305,-154.700520513,MAJ
391.49865537,418.632812821,MAJ
-387.87634463,131.966146154,MAJ
42.1236553695,-250.256076068,MAJ
-172.87634463,323.077257265,MAJ
-280.37634463,-377.663483476,MAJ
364.62365537,-186.552372364,MAJ
-334.12634463,386.780960969,MAJ
-119.12634463,-282.10792792,MAJ
310.87365537,291.225405413,MAJ
203.37365537,-423.671713928,MAJ
418.37365537,-137.005047262,MAJ
-421.47009463,-232.560602817,MAJ
8.52990536951,340.772730516,MAJ
223.52990537,-328.116158373,MAJ
-313.97009463,245.217174961,MAJ
116.02990537,-41.449491706,MAJ
-98.9700946305,-359.968010225,MAJ
331.02990537,213.365323109,MAJ
-367.72009463,-73.3013435579,MAJ
62.2799053695,-168.856899113,MAJ
-152.72009463,404.47643422,MAJ
-260.22009463,-264.412454669,MAJ
169.77990537,308.920878664,MAJ
384.77990537,-391.819862076,MAJ
-394.59509463,181.513471257,MAJ
35.4049053695,-105.15319541,MAJ
-179.59509463,-200.708750965,MAJ
250.40490537,372.624582368,MAJ
-287.09509463,85.9579157014,MAJ
142.90490537,-296.264306521,MAJ
-72.0950946305,277.069026812,MAJ
357.90490537,-9.59763985419,MAJ
-340.84509463,-402.437146027,MAJ
-125.84509463,-115.77047936,MAJ
304.15490537,-211.326034916,MAJ
-233.34509463,362.007298417,MAJ
-18.3450946305,-306.881590471,MAJ
411.65490537,266.451742862,MAJ
-408.03259463,-20.2149238048,MAJ
21.9674053695,-338.733442323,MAJ
-193.03259463,234.59989101,MAJ
236.96740537,-52.0667756567,MAJ
-300.53259463,-147.622331212,MAJ
129.46740537,425.711002121,MAJ
344.46740537,-243.177886768,MAJ
-354.28259463,330.155446566,MAJ
-139.28259463,-370.585294175,MAJ
-246.78259463,-83.9186275085,MAJ
183.21740537,-179.474183064,MAJ
-31.7825946305,393.859150269,MAJ
398.21740537,107.192483603,MAJ
-381.15759463,-275.02973862,MAJ
48.8424053695,298.303594714,MAJ
263.84240537,-413.054429978,MAJ
-273.65759463,160.278903356,MAJ
156.34240537,-126.387763311,MAJ
-58.6575946305,-221.943318867,MAJ
371.34240537,351.390014467,MAJ
-327.40759463,64.7233478001,MAJ
102.59240537,-317.498874422,MAJ
-112.40759463,255.834458911,MAJ
317.59240537,-30.8322077554,MAJ
-219.90759463,-349.350726274,MAJ
425.09240537,-158.239615163,MAJ
-424.82946963,415.093718171,MAJ
-209.82946963,-253.795170718,MAJ
220.17053037,319.538162615,MAJ
-317.32946963,32.8714959483,MAJ
112.67053037,-381.202578126,MAJ
327.67053037,-94.5359114591,MAJ
-371.07946963,-190.091467015,MAJ
58.9205303695,383.241866319,MAJ
273.92053037,-285.64702257,MAJ
-263.57946963,287.686310763,MAJ
-48.5794696305,-428.390506795,MAJ
381.42053037,144.942826538,MAJ
-397.95446963,-141.723840129,MAJ
32.0455303695,-237.279395684,MAJ
-182.95446963,336.053937649,MAJ
-290.45446963,-332.83495124,MAJ
354.54553037,-364.686803091,MAJ
-344.20446963,208.646530242,MAJ
85.7955303695,-78.0201364248,MAJ
-129.20446963,-173.57569198,MAJ
300.79553037,399.757641353,MAJ
193.29553037,-269.131247536,MAJ
-21.7044696305,304.202085797,MAJ
408.29553037,17.5354191307,MAJ
-411.39196963,-396.538654943,MAJ
18.6080303695,176.79467839,MAJ
-196.39196963,-109.871988277,MAJ
233.60803037,-205.427543832,MAJ
-303.89196963,367.905789501,MAJ
-88.8919696305,-300.983099388,MAJ
341.10803037,272.350233946,MAJ
-357.64196963,-14.3164327211,MAJ
72.3580303695,-407.155938894,MAJ
287.35803037,-120.489272227,MAJ
-250.14196963,-216.044827783,MAJ
179.85803037,357.28850555,MAJ
394.85803037,-311.600383338,MAJ
-384.51696963,261.732949995,MAJ
-169.51696963,-343.45223519,MAJ
-277.01696963,-56.7855685236,MAJ
152.98303037,-152.341124079,MAJ
-62.0169696305,420.992209254,MAJ
367.98303037,134.325542588,MAJ
-330.76696963,-247.896679635,MAJ
99.2330303695,325.436653699,MAJ
314.23303037,-375.304087042,MAJ
-223.26696963,198.029246291,MAJ
206.73303037,-88.6374203755,MAJ
-8.26696963049,-184.192975931,MAJ
421.73303037,389.140357402,MAJ
-418.11071963,102.473690736,MAJ
11.8892803695,-279.748531487,MAJ
-203.11071963,293.584801847,MAJ
-310.61071963,-417.773222845,MAJ
-95.6107196305,-131.106556178,MAJ
334.38928037,-226.662111733,MAJ
-364.36071963,346.6712216,MAJ
-149.36071963,-322.217667289,MAJ
-256.86071963,-35.5510006224,MAJ
173.13928037,-354.069519141,MAJ
-41.8607196305,219.263814192,MAJ
388.13928037,-67.4028524742,MAJ
-391.23571963,-162.95840803,MAJ
38.7642803695,410.374925304,MAJ
253.76428037,-258.513963585,MAJ
-283.73571963,314.819369748,MAJ
-68.7357196305,-385.921370993,MAJ
361.26428037,187.411962341,MAJ
-337.48571963,-99.2547043261,MAJ
92.5142803695,-194.810259882,MAJ
-122.48571963,378.523073452,MAJ
-229.98571963,-290.365815437,MAJ
200.01428037,282.967517896,MAJ
415.01428037,-421.312317495,MAJ
-404.67321963,152.021015839,MAJ
25.3267803695,-134.645650828,MAJ
-189.67321963,-230.201206384,MAJ
240.32678037,343.13212695,MAJ
-297.17321963,56.465460283,MAJ
132.82678037,-325.756761939,MAJ
-82.1732196305,247.576571394,MAJ
347.82678037,-39.0900952726,MAJ
-350.92321963,-357.608613791,MAJ
294.07678037,-166.49750268,MAJ
-243.42321963,406.835830653,MAJ
-28.4232196305,-262.053058236,MAJ
401.57678037,311.280275098,MAJ
-377.79821963,24.6136084311,MAJ
52.2017803695,-389.460465643,MAJ
267.20178037,-102.793798976,MAJ
-270.29821963,-198.349354532,MAJ
159.70178037,374.983978802,MAJ
374.70178037,-293.904910087,MAJ
-324.04821963,279.428423246,MAJ
-109.04821963,-400.077749594,MAJ
-216.54821963,-113.411082927,MAJ
213.45178037,-208.966638482,MAJ
-1.54821963049,364.366694851,MAJ
428.45178037,77.7000281842,MAJ
-429.02868838,-304.522194038,MAJ
0.971311619505,268.811139295,MAJ
215.97131162,-336.37404589,MAJ
-321.52868838,236.959287443,MAJ
108.47131162,-49.7073792232,MAJ
-106.52868838,-145.262934779,MAJ
323.47131162,428.070398555,MAJ
-375.27868838,141.403731888,MAJ
54.7213116195,-240.818490334,MAJ
-160.27868838,332.514842999,MAJ
-267.77868838,-368.225897742,MAJ
377.22131162,-177.114786631,MAJ
-402.15368838,396.218546703,MAJ
-187.15368838,-272.670342186,MAJ
242.84631162,300.662991147,MAJ
-294.65368838,13.9963244805,MAJ
135.34631162,-410.695033544,MAJ
350.34631162,-124.028366878,MAJ
-348.40368838,-219.583922433,MAJ
81.5963116195,353.7494109,MAJ
296.59631162,-315.139477989,MAJ
-240.90368838,258.193855345,MAJ
189.09631162,-28.472811322,MAJ
-25.9036883805,-346.99132984,MAJ
404.09631162,226.342003493,MAJ
-415.59118838,-60.3246631738,MAJ
14.4088116195,-155.880218729,MAJ
-200.59118838,417.453114604,MAJ
-308.09118838,-251.435774285,MAJ
121.90881162,321.897559048,MAJ
336.90881162,-378.843181692,MAJ
-361.84118838,194.490151641,MAJ
68.1588116195,-92.1765150257,MAJ
-146.84118838,-187.732070581,MAJ
283.15881162,385.601262752,MAJ
175.65881162,-283.287626137,MAJ
-39.3411883805,290.045707197,MAJ
390.65881162,3.3790405299,MAJ
-388.71618838,-424.851412145,MAJ
-173.71618838,-138.184745478,MAJ
256.28381162,-233.740301034,MAJ
-281.21618838,339.593032299,MAJ
-66.2161883805,-329.295856589,MAJ
363.78381162,244.037476744,MAJ
-334.96618838,-42.6291899228,MAJ
95.0338116195,-361.147708441,MAJ
310.03381162,-74.4810417746,MAJ
-227.46618838,-170.03659733,MAJ
202.53381162,403.296736003,MAJ
417.53381162,-265.592152886,MAJ
-422.30993838,307.741180448,MAJ
-207.30993838,-392.999560293,MAJ
-314.80993838,-106.332893626,MAJ
115.19006162,-201.888449182,MAJ
-99.8099383805,371.444884151,MAJ
330.19006162,84.7782174846,MAJ
-368.55993838,-297.444004738,MAJ
61.4400616195,275.889328596,MAJ
276.44006162,-403.616844244,MAJ
-261.05993838,169.71648909,MAJ
168.94006162,-116.950177577,MAJ
-46.0599383805,-212.505733133,MAJ
383.94006162,360.827600201,MAJ
-395.43493838,74.160933534,MAJ
34.5650616195,-308.061288688,MAJ
-180.43493838,265.272044645,MAJ
249.56506162,-21.3946220215,MAJ
-287.93493838,-339.91314054,MAJ
357.06506162,-148.802029429,MAJ
-341.68493838,424.531303904,MAJ
-126.68493838,-244.357584985,MAJ
303.31506162,328.975748349,MAJ
195.81506162,-371.764992392,MAJ
-19.1849383805,201.568340941,MAJ
410.81506162,-85.0983257252,MAJ
-408.87243838,-180.653881281,MAJ
21.1275616195,392.679452053,MAJ
236.12756162,-276.209436836,MAJ
-301.37243838,297.123896497,MAJ
-86.3724383805,-414.234128194,MAJ
343.62756162,159.099205139,MAJ
-355.12243838,-127.567461528,MAJ
74.8775616195,-223.123017083,MAJ
-140.12243838,350.21031625,MAJ
-247.62243838,-318.678572639,MAJ
397.37756162,-350.530424491,MAJ
-381.99743838,222.802908843,MAJ
48.0025616195,-63.863757824,MAJ
-166.99743838,-159.41931338,MAJ
263.00256162,413.914019954,MAJ
-274.49743838,127.247353287,MAJ
155.50256162,-254.974868935,MAJ
-59.4974383805,318.358464398,MAJ
370.50256162,31.6917977315,MAJ
-328.24743838,-382.382276343,MAJ
-113.24743838,-95.7156096759,MAJ
316.75256162,-191.271165231,MAJ
-220.74743838,382.062168102,MAJ
-5.74743838049,-286.826720787,MAJ
424.25256162,286.506612546,MAJ
-425.66931338,-0.160054120306,MAJ
4.33068661951,-429.701282592,MAJ
219.33068662,-143.034615925,MAJ
-318.16931338,-238.59017148,MAJ
111.83068662,334.743161853,MAJ
326.83068662,-334.145727036,MAJ
-371.91931338,239.187606297,MAJ
58.0806866195,-47.4790603694,MAJ
-156.91931338,-365.997578888,MAJ
-264.41931338,-79.3309122212,MAJ
165.58068662,-174.886467777,MAJ
-49.4193133805,398.446865557,MAJ
380.58068662,111.78019889,MAJ
-398.79431338,-270.442023332,MAJ
31.2056866195,302.891310001,MAJ
246.20568662,-397.84943074,MAJ
-291.29431338,175.483902594,MAJ
138.70568662,-111.182764073,MAJ
-76.2943133805,-206.738319629,MAJ
353.70568662,366.595013705,MAJ
-345.04431338,79.9283470381,MAJ
84.9556866195,-302.293875184,MAJ
-130.04431338,271.039458149,MAJ
299.95568662,-15.6272085175,MAJ
-237.54431338,-408.46671469,MAJ
-22.5443133805,-121.800048024,MAJ
407.45568662,-217.355603579,MAJ
-412.23181338,355.977729754,MAJ
-197.23181338,-312.911159135,MAJ
-304.73181338,-26.2444924681,MAJ
125.26818662,-344.763010987,MAJ
-89.7318133805,228.570322347,MAJ
340.26818662,-58.09634432,MAJ
-358.48181338,-153.651899876,MAJ
71.5181866195,419.681433458,MAJ
286.51818662,-249.207455431,MAJ
-250.98181338,324.125877902,MAJ
-35.9818133805,-376.614862838,MAJ
394.01818662,196.718470495,MAJ
-385.35681338,-89.9481961718,MAJ
44.6431866195,-185.503751727,MAJ
-170.35681338,387.829581606,MAJ
-277.85681338,-281.059307283,MAJ
152.14318662,292.27402605,MAJ
367.14318662,-419.083998641,MAJ
-331.60681338,154.249334692,MAJ
98.3931866195,-132.417331974,MAJ
-116.60681338,-227.97288753,MAJ
313.39318662,345.360445803,MAJ
205.89318662,-323.528443085,MAJ
-9.10681338049,249.804890248,MAJ
420.89318662,-36.8617764187,MAJ
-418.95056338,-355.380294937,MAJ
11.0494366195,217.953038396,MAJ
-203.95056338,-68.7136282706,MAJ
226.04943662,-164.269183826,MAJ
-311.45056338,409.064149507,MAJ
-96.4505633805,-259.824739382,MAJ
333.54943662,313.508593952,MAJ
-365.20056338,26.841927285,MAJ
64.7994366195,-387.232146789,MAJ
279.79943662,-100.565480122,MAJ
-257.70056338,-196.121035678,MAJ
172.29943662,377.212297655,MAJ
387.29943662,-291.676591234,MAJ
-392.07556338,281.6567421,MAJ
-177.07556338,-422.623093291,MAJ
-284.57556338,-135.956426624,MAJ
145.42443662,-231.51198218,MAJ
-69.5755633805,341.821351153,MAJ
360.42443662,55.1546844866,MAJ
-338.32556338,-327.067537736,MAJ
91.6744366195,246.265795598,MAJ
306.67443662,-358.919389587,MAJ
-230.82556338,214.413943746,MAJ
199.17443662,-72.2527229208,MAJ
-15.8255633805,-167.808278476,MAJ
414.17443662,405.525054857,MAJ
-405.51306338,118.85838819,MAJ
24.4869366195,-263.363834032,MAJ
-190.51306338,309.969499301,MAJ
