@relation czysty-cut
@attribute X1 real
@attribute X2 real
@attribute LABEL {MIN1, MIN2, MAJ}
@data
159.837100748,370.602336152,MAJ
-55.162899252,83.9356694856,MAJ
374.837100748,-298.286552737,MAJ
-323.912899252,275.046780597,MAJ
106.087100748,-11.6198860699,MAJ
-108.912899252,-404.459392243,MAJ
-216.412899252,-117.792725576,MAJ
213.587100748,-213.348281132,MAJ
-1.41289925203,359.985052202,MAJ
428.587100748,73.318385535,MAJ
-428.893368002,-308.903836687,MAJ
1.10663199797,264.429496646,MAJ
216.106631998,-340.755688539,MAJ
-321.393368002,232.577644794,MAJ
108.606631998,-54.0890218724,MAJ
-106.393368002,-149.644577428,MAJ
323.606631998,423.688755905,MAJ
-375.143368002,137.022089239,MAJ
54.856631998,-245.200132984,MAJ
-160.143368002,328.13320035,MAJ
-267.643368002,-372.607540391,MAJ
-52.643368002,-85.9408737242,MAJ
377.356631998,-181.49642928,MAJ
-402.018368002,391.836904054,MAJ
27.981631998,105.170237387,MAJ
-187.018368002,-277.051984835,MAJ
242.981631998,296.281348498,MAJ
135.481631998,-415.076676193,MAJ
-79.518368002,158.25665714,MAJ
350.481631998,-128.410009527,MAJ
-348.268368002,-223.965565082,MAJ
81.731631998,349.367768251,MAJ
296.731631998,-319.521120638,MAJ
-240.768368002,253.812212696,MAJ
189.231631998,-32.8544539712,MAJ
-25.768368002,-351.37297249,MAJ
404.231631998,221.960360844,MAJ
-415.455868002,-64.706305823,MAJ
14.544131998,-160.261861379,MAJ
-200.455868002,413.071471955,MAJ
-307.955868002,-255.817416934,MAJ
122.044131998,317.515916399,MAJ
337.044131998,-383.224824342,MAJ
-361.705868002,190.108508992,MAJ
68.294131998,-96.5581576749,MAJ
-146.705868002,-192.11371323,MAJ
283.294131998,381.219620103,MAJ
175.794131998,-287.669268786,MAJ
-39.205868002,285.664064547,MAJ
390.794131998,-1.0026021193,MAJ
-388.580868002,-426.873658361,MAJ
41.419131998,146.459674973,MAJ
-173.580868002,-140.206991694,MAJ
256.419131998,-235.76254725,MAJ
-281.080868002,337.570786084,MAJ
-66.080868002,-331.318102805,MAJ
363.919131998,242.015230528,MAJ
-334.830868002,-44.6514361385,MAJ
95.169131998,-363.169954657,MAJ
-119.830868002,210.163378676,MAJ
310.169131998,-76.5032879904,MAJ
-227.330868002,-172.058843546,MAJ
202.669131998,401.274489787,MAJ
-12.330868002,114.607823121,MAJ
417.669131998,-267.614399101,MAJ
-422.174618002,305.718934232,MAJ
7.82538199797,19.0522675652,MAJ
-207.174618002,-395.021806509,MAJ
-314.674618002,-108.355139842,MAJ
115.325381998,-203.910695398,MAJ
-99.674618002,369.422637936,MAJ
330.325381998,82.7559712689,MAJ
-368.424618002,-299.466250953,MAJ
61.575381998,273.86708238,MAJ
276.575381998,-405.639090459,MAJ
169.075381998,-118.972423793,MAJ
-45.924618002,-214.527979348,MAJ
384.075381998,358.805353985,MAJ
-395.299618002,72.1386873183,MAJ
34.700381998,-310.083534904,MAJ
-180.299618002,263.249798429,MAJ
249.700381998,-23.4168682373,MAJ
-287.799618002,-341.935386756,MAJ
142.200381998,231.397946578,MAJ
-72.799618002,-55.2687200891,MAJ
357.200381998,-150.824275645,MAJ
-341.549618002,422.509057689,MAJ
88.450381998,135.842391022,MAJ
-126.549618002,-246.3798312,MAJ
303.450381998,326.953502133,MAJ
195.950381998,-373.787238608,MAJ
-19.049618002,199.546094726,MAJ
410.950381998,-87.120571941,MAJ
-408.737118002,-182.676127497,MAJ
21.262881998,390.657205837,MAJ
236.262881998,-278.231683052,MAJ
-301.237118002,295.101650281,MAJ
-86.237118002,-416.25637441,MAJ
-354.987118002,-129.589707743,MAJ
75.012881998,-225.145263299,MAJ
-139.987118002,348.188070034,MAJ
-247.487118002,-320.700818855,MAJ
182.512881998,252.632514479,MAJ
-32.487118002,-34.0341521879,MAJ
397.512881998,-352.552670706,MAJ
-381.862118002,220.780662627,MAJ
48.137881998,-65.8860040397,MAJ
-166.862118002,-161.441559595,MAJ
263.137881998,411.891773738,MAJ
155.637881998,-256.997115151,MAJ
-59.362118002,316.336218182,MAJ
370.637881998,29.6695515158,MAJ
-328.112118002,-384.404522558,MAJ
101.887881998,188.928810775,MAJ
-113.112118002,-97.7378558916,MAJ
316.887881998,-193.293411447,MAJ
-220.612118002,380.039921886,MAJ
-5.61211800203,-288.848967003,MAJ
424.387881998,284.484366331,MAJ
-425.533993002,-2.18230033604,MAJ
4.46600699797,-419.79546906,MAJ
219.466006998,-133.128802394,MAJ
-318.033993002,-228.684357949,MAJ
111.966006998,344.648975384,MAJ
326.966006998,-324.239913505,MAJ
-371.783993002,249.093419829,MAJ
58.216006998,-37.5732468381,MAJ
-156.783993002,-356.091765357,MAJ
-264.283993002,-69.4250986899,MAJ
165.716006998,-164.980654246,MAJ
-49.283993002,408.352679088,MAJ
380.716006998,121.686012421,MAJ
-398.658993002,-260.536209801,MAJ
31.341006998,312.797123532,MAJ
246.341006998,-387.943617208,MAJ
-291.158993002,185.389716125,MAJ
138.841006998,-101.276950542,MAJ
-76.158993002,-196.832506097,MAJ
353.841006998,376.500827236,MAJ
-344.908993002,89.8341605693,MAJ
85.091006998,-292.388061653,MAJ
-129.908993002,280.94527168,MAJ
300.091006998,-5.72139498625,MAJ
-237.408993002,-398.560901159,MAJ
-22.408993002,-111.894234492,MAJ
407.591006998,-207.449790048,MAJ
-412.096493002,365.883543285,MAJ
17.903506998,79.2168766187,MAJ
-197.096493002,-303.005345604,MAJ
232.903506998,270.32798773,MAJ
-304.596493002,-16.3386789369,MAJ
125.403506998,-334.857197455,MAJ
-89.596493002,238.476135878,MAJ
340.403506998,-48.1905307887,MAJ
-358.346493002,-143.746086344,MAJ
71.653506998,429.587246989,MAJ
-143.346493002,142.920580322,MAJ
286.653506998,-239.3016419,MAJ
-250.846493002,334.031691434,MAJ
-35.846493002,-366.709049307,MAJ
394.153506998,206.624284026,MAJ
-385.221493002,-80.0423826406,MAJ
44.778506998,-175.597938196,MAJ
-170.221493002,397.735395137,MAJ
-277.721493002,-271.153493752,MAJ
152.278506998,302.179839582,MAJ
-62.721493002,15.513172915,MAJ
367.278506998,-409.17818511,MAJ
-331.471493002,164.155148224,MAJ
98.528506998,-122.511518443,MAJ
-116.471493002,-218.067073999,MAJ
313.528506998,355.266259335,MAJ
206.028506998,-313.622629554,MAJ
-8.97149300203,259.710703779,MAJ
421.028506998,-26.9559628875,MAJ
-418.815243002,-345.474481406,MAJ
11.184756998,227.858851927,MAJ
-203.815243002,-58.8078147393,MAJ
226.184756998,-154.363370295,MAJ
-311.315243002,418.969963038,MAJ
-96.315243002,-249.91892585,MAJ
333.684756998,323.414407483,MAJ
-365.065243002,36.7477408162,MAJ
64.934756998,-377.326333258,MAJ
-150.065243002,196.007000075,MAJ
279.934756998,-90.6596665912,MAJ
-257.565243002,-186.215222147,MAJ
172.434756998,387.118111187,MAJ
-42.565243002,100.45144452,MAJ
387.434756998,-281.770777702,MAJ
-391.940243002,291.562555631,MAJ
38.059756998,4.89588896437,MAJ
-176.940243002,-423.334563711,MAJ
-284.440243002,-136.667897044,MAJ
145.559756998,-232.223452599,MAJ
-69.440243002,341.109880734,MAJ
360.559756998,54.4432140673,MAJ
-338.190243002,-327.779008155,MAJ
91.809756998,245.554325178,MAJ
306.809756998,-359.630860007,MAJ
-230.690243002,213.702473327,MAJ
199.309756998,-72.9641933402,MAJ
-15.690243002,-168.519748896,MAJ
414.309756998,404.813584438,MAJ
-405.377743002,118.146917771,MAJ
24.622256998,-264.075304451,MAJ
-190.377743002,309.258028882,MAJ
-297.877743002,-391.482711859,MAJ
132.122256998,181.850621475,MAJ
-82.877743002,-104.816045192,MAJ
347.122256998,-200.371600748,MAJ
-351.627743002,372.961732586,MAJ
-136.627743002,-295.927156303,MAJ
293.372256998,277.40617703,MAJ
185.872256998,-402.099995809,MAJ
-29.127743002,171.233337524,MAJ
400.872256998,-115.433329143,MAJ
-378.502743002,-210.988884698,MAJ
51.497256998,362.344448635,MAJ
266.497256998,-306.544440254,MAJ
-271.002743002,266.78889308,MAJ
158.997256998,-19.8777735871,MAJ
-56.002743002,-338.396292106,MAJ
373.997256998,234.937041228,MAJ
-324.752743002,-51.7296254389,MAJ
105.247256998,-147.285180994,MAJ
-109.752743002,426.048152339,MAJ
-217.252743002,-242.84073655,MAJ
212.747256998,330.492596783,MAJ
-2.25274300203,43.8259301166,MAJ
427.747256998,-370.248143957,MAJ
-427.213680502,203.085189376,MAJ
2.78631949797,-83.5814772908,MAJ
-212.213680502,-179.137032846,MAJ
217.786319498,394.196300487,MAJ
110.286319498,-274.692588402,MAJ
-104.713680502,298.640744931,MAJ
325.286319498,11.9740782648,MAJ
-373.463680502,-412.71727976,MAJ
56.536319498,160.616053573,MAJ
-158.463680502,-126.050613093,MAJ
271.536319498,-221.606168649,MAJ
-265.963680502,351.727164685,MAJ
-50.963680502,-317.161724204,MAJ
379.036319498,256.171609129,MAJ
-400.338680502,-30.4950575377,MAJ
29.661319498,-349.013576056,MAJ
-185.338680502,224.319757277,MAJ
244.661319498,-62.3469093895,MAJ
-292.838680502,-157.902464945,MAJ
137.161319498,415.430868388,MAJ
-77.838680502,128.764201722,MAJ
352.161319498,-253.458020501,MAJ
-346.588680502,319.875312833,MAJ
83.411319498,33.208646166,MAJ
-131.588680502,-380.865427908,MAJ
-239.088680502,-94.1987612414,MAJ
190.911319498,-189.754316797,MAJ
-24.088680502,383.579016536,MAJ
405.911319498,96.9123498697,MAJ
-413.776180502,-285.309872353,MAJ
16.223819498,288.023460981,MAJ
231.223819498,-428.053356577,MAJ
123.723819498,-141.386689911,MAJ
-91.276180502,-236.942245466,MAJ
338.723819498,336.391087867,MAJ
-360.026180502,49.7244212003,MAJ
69.973819498,-332.497801022,MAJ
-145.026180502,240.835532311,MAJ
284.973819498,-45.8311343552,MAJ
-252.526180502,-364.349652874,MAJ
-37.526180502,-77.6829862071,MAJ
392.473819498,-173.238541763,MAJ
-386.901180502,400.094791571,MAJ
43.098819498,113.428124904,MAJ
-171.901180502,-268.794097318,MAJ
258.098819498,304.539236015,MAJ
150.598819498,-396.201504726,MAJ
-64.401180502,177.131828608,MAJ
365.598819498,-109.534838059,MAJ
-333.151180502,-205.090393615,MAJ
96.848819498,368.242939719,MAJ
311.848819498,-300.64594917,MAJ
-225.651180502,272.687384163,MAJ
204.348819498,-13.9792825034,MAJ
-10.651180502,-406.818788676,MAJ
419.348819498,166.514544657,MAJ
-420.494930502,-120.15212201,MAJ
9.50506949797,-215.707677565,MAJ
-205.494930502,357.625655768,MAJ
-312.994930502,-311.263233121,MAJ
117.005069498,262.070100213,MAJ
332.005069498,-343.115084973,MAJ
-366.744930502,230.218248361,MAJ
63.255069498,-56.4484183059,MAJ
-151.744930502,-152.003973861,MAJ
278.255069498,421.329359472,MAJ
170.755069498,-247.559529417,MAJ
-44.244930502,325.773803916,MAJ
385.755069498,39.1071372497,MAJ
-393.619930502,-374.966936824,MAJ
36.380069498,198.366396509,MAJ
-178.619930502,-88.3002701577,MAJ
251.380069498,-183.855825713,MAJ
-286.119930502,389.47750762,MAJ
-71.119930502,-279.411381269,MAJ
358.880069498,293.921952065,MAJ
-339.869930502,7.25528539784,MAJ
90.130069498,-417.436072627,MAJ
-124.869930502,155.897260706,MAJ
305.130069498,-130.76940596,MAJ
-232.369930502,-226.324961516,MAJ
197.630069498,347.008371818,MAJ
-17.369930502,60.3417051509,MAJ
412.630069498,-321.880517071,MAJ
-407.057430502,251.452816262,MAJ
22.942569498,-35.2138504046,MAJ
-192.057430502,-353.732368923,MAJ
-299.557430502,-67.0657022565,MAJ
130.442569498,-162.621257812,MAJ
-84.557430502,410.712075521,MAJ
345.442569498,124.045408855,MAJ
-353.307430502,-258.176813368,MAJ
76.692569498,315.156519966,MAJ
291.692569498,-385.584220775,MAJ
-245.807430502,187.749112558,MAJ
184.192569498,-98.9175541083,MAJ
-30.807430502,-194.473109664,MAJ
399.192569498,378.860223669,MAJ
-380.182430502,92.1935570028,MAJ
49.817569498,-290.028665219,MAJ
-165.182430502,283.304668114,MAJ
264.817569498,-3.36199855277,MAJ
-272.682430502,-420.975167277,MAJ
-57.682430502,-134.30850061,MAJ
372.317569498,-229.864056166,MAJ
-326.432430502,343.469277167,MAJ
-111.432430502,-325.419611721,MAJ
318.567569498,247.913721612,MAJ
211.067569498,-357.271463573,MAJ
-3.93243050203,216.06186976,MAJ
426.067569498,-70.6047969067,MAJ
-423.854305502,-166.160352462,MAJ
6.14569449797,407.172980871,MAJ
221.145694498,-261.715908018,MAJ
-316.354305502,311.617425316,MAJ
-101.354305502,-389.123315425,MAJ
-370.104305502,-102.456648759,MAJ
59.895694498,-198.012204314,MAJ
-155.104305502,375.321129019,MAJ
-262.604305502,-293.56775987,MAJ
167.395694498,279.765573464,MAJ
-47.604305502,-6.90109320298,MAJ
382.395694498,-399.740599376,MAJ
-396.979305502,173.592733958,MAJ
33.020694498,-113.073932709,MAJ
-181.979305502,-208.629488265,MAJ
248.020694498,364.703845069,MAJ
140.520694498,-304.18504382,MAJ
-74.479305502,269.148289513,MAJ
355.520694498,-17.5183771536,MAJ
-343.229305502,-336.036895672,MAJ
86.770694498,237.296437661,MAJ
301.770694498,-144.925784561,MAJ
-235.729305502,428.407548772,MAJ
-20.729305502,-240.481340117,MAJ
409.270694498,332.851993217,MAJ
-410.416805502,46.1853265501,MAJ
19.583194498,-367.888747524,MAJ
-195.416805502,205.444585809,MAJ
234.583194498,-81.2220808573,MAJ
-302.916805502,-176.777636413,MAJ
127.083194498,396.55569692,MAJ
-87.916805502,109.889030254,MAJ
342.083194498,-272.333191968,MAJ
-356.666805502,301.000141365,MAJ
73.333194498,14.3334746983,MAJ
-141.666805502,-410.357883326,MAJ
-249.166805502,-123.69121666,MAJ
180.833194498,-219.246772215,MAJ
-34.166805502,354.086561118,MAJ
395.833194498,67.4198944513,MAJ
-383.541805502,-314.802327771,MAJ
46.458194498,258.531005562,MAJ
261.458194498,-346.654179623,MAJ
-276.041805502,226.679153711,MAJ
153.958194498,-59.9875129561,MAJ
-61.041805502,-155.543068512,MAJ
368.958194498,417.790264822,MAJ
-329.791805502,131.123598155,MAJ
100.208194498,-251.098624067,MAJ
-114.791805502,322.234709266,MAJ
315.208194498,35.5680425995,MAJ
-222.291805502,-378.506031475,MAJ
-7.29180550203,-91.8393648079,MAJ
422.708194498,-187.394920363,MAJ
-417.135555502,385.93841297,MAJ
12.864444498,99.2717463032,MAJ
-202.135555502,-282.950475919,MAJ
227.864444498,290.382857414,MAJ
-309.635555502,3.71619074764,MAJ
120.364444498,-424.514261927,MAJ
-94.635555502,148.819071406,MAJ
335.364444498,-137.847595261,MAJ
-363.385555502,-233.403150816,MAJ
66.614444498,339.930182517,MAJ
281.614444498,-328.958706372,MAJ
-255.885555502,244.374626962,MAJ
174.114444498,-42.292039705,MAJ
-40.885555502,-360.810558224,MAJ
389.114444498,212.52277511,MAJ
-390.260555502,-74.1438915569,MAJ
39.739444498,-169.699447112,MAJ
-175.260555502,403.633886221,MAJ
-282.760555502,-265.255002668,MAJ
147.239444498,308.078330665,MAJ
362.239444498,-392.662410075,MAJ
-336.510555502,180.670923258,MAJ
93.489444498,-105.995743409,MAJ
-121.510555502,-201.551298964,MAJ
308.489444498,371.782034369,MAJ
200.989444498,-297.10685452,MAJ
-14.010555502,276.226478813,MAJ
415.989444498,-10.4401878532,MAJ
-403.698055502,-403.279694026,MAJ
26.301944498,170.053639307,MAJ
-188.698055502,-116.613027359,MAJ
241.301944498,-212.168582915,MAJ
-296.198055502,361.164750418,MAJ
-81.198055502,-307.72413847,MAJ
348.801944498,265.609194863,MAJ
-349.948055502,-21.0574718038,MAJ
80.051944498,-339.575990322,MAJ
-134.948055502,233.757343011,MAJ
295.051944498,-52.9093236557,MAJ
-242.448055502,-148.464879211,MAJ
187.551944498,424.868454122,MAJ
-27.448055502,138.201787455,MAJ
402.551944498,-244.020434767,MAJ
-376.823055502,329.312898567,MAJ
53.176944498,42.6462318999,MAJ
-161.823055502,-371.427842174,MAJ
-269.323055502,-84.7611755075,MAJ
160.676944498,-180.316731063,MAJ
-54.323055502,393.01660227,MAJ
375.676944498,106.349935604,MAJ
-323.073055502,-275.872286619,MAJ
106.926944498,297.461046715,MAJ
321.926944498,-413.896977977,MAJ
214.426944498,-127.23031131,MAJ
-0.573055502027,-222.785866866,MAJ
429.426944498,350.547466468,MAJ
-429.313289877,63.8807998011,MAJ
0.686710122973,-318.341422421,MAJ
-214.313289877,254.991910912,MAJ
215.686710123,-31.6747557544,MAJ
-321.813289877,-350.193274273,MAJ
108.186710123,223.14005906,MAJ
-106.813289877,-63.5266076063,MAJ
323.186710123,-159.082163162,MAJ
-375.563289877,414.251170172,MAJ
54.436710123,127.584503505,MAJ
-160.563289877,-254.637718717,MAJ
269.436710123,318.695614616,MAJ
161.936710123,-382.045126125,MAJ
-53.063289877,191.288207209,MAJ
376.936710123,-95.3784594581,MAJ
-402.438289877,-190.934015014,MAJ
27.561710123,382.39931832,MAJ
242.561710123,-286.489570569,MAJ
-294.938289877,286.843762764,MAJ
135.061710123,0.177096097431,MAJ
-79.938289877,-429.757365113,MAJ
350.061710123,143.575968221,MAJ
-348.688289877,-143.090698446,MAJ
81.311710123,-238.646254002,MAJ
-133.688289877,334.687079332,MAJ
296.311710123,48.020412665,MAJ
-241.188289877,-334.201809557,MAJ
188.811710123,239.131523776,MAJ
-26.188289877,-47.5351428905,MAJ
403.811710123,-366.053661409,MAJ
-415.875789877,207.279671924,MAJ
14.124210123,-79.3869947424,MAJ
-200.875789877,-174.942550298,MAJ
229.124210123,398.390783035,MAJ
121.624210123,-270.498105853,MAJ
-93.375789877,302.83522748,MAJ
336.624210123,16.1685608132,MAJ
-362.125789877,-397.905513261,MAJ
67.874210123,175.427820072,MAJ
-147.125789877,-111.238846594,MAJ
282.874210123,-206.79440215,MAJ
-254.625789877,366.538931184,MAJ
-39.625789877,-302.349957705,MAJ
390.374210123,270.983375628,MAJ
-389.000789877,-15.6832910387,MAJ
40.999210123,-408.522797212,MAJ
-174.000789877,164.810536122,MAJ
255.999210123,-121.856130545,MAJ
-281.500789877,-217.4116861,MAJ
148.499210123,355.921647233,MAJ
-66.500789877,69.2549805663,MAJ
363.499210123,-312.967241656,MAJ
-335.250789877,260.366091677,MAJ
94.749210123,-26.3005749893,MAJ
-120.250789877,-344.819093508,MAJ
309.749210123,228.514239826,MAJ
-227.750789877,-58.1524268411,MAJ
202.249210123,-153.707982397,MAJ
-12.750789877,419.625350937,MAJ
417.249210123,132.95868427,MAJ
-422.594539877,-249.263537952,MAJ
7.40546012297,324.069795381,MAJ
222.405460123,-376.67094536,MAJ
-315.094539877,196.662387974,MAJ
114.905460123,-90.004278693,MAJ
-100.094539877,-185.559834249,MAJ
329.905460123,387.773499085,MAJ
-368.844539877,101.106832418,MAJ
61.155460123,-281.115389804,MAJ
-153.844539877,292.217943529,MAJ
276.155460123,5.55127686256,MAJ
-261.344539877,-419.140081162,MAJ
-46.344539877,-132.473414495,MAJ
383.655460123,-228.028970051,MAJ
-395.719539877,345.304363282,MAJ
34.280460123,58.6376966156,MAJ
-180.719539877,-323.584525607,MAJ
249.280460123,249.748807727,MAJ
-288.219539877,-36.9178589399,MAJ
141.780460123,-355.436377458,MAJ
-73.219539877,217.896955875,MAJ
356.780460123,-68.7697107918,MAJ
-341.969539877,-164.325266347,MAJ
88.030460123,409.008066986,MAJ
303.030460123,-259.880821903,MAJ
-234.469539877,313.45251143,MAJ
-19.469539877,-387.28822931,MAJ
410.530460123,186.045104023,MAJ
-409.157039877,-100.621562644,MAJ
20.842960123,-196.177118199,MAJ
-194.157039877,377.156215134,MAJ
-301.657039877,-291.732673755,MAJ
128.342960123,281.600659579,MAJ
343.342960123,-422.679175812,MAJ
-355.407039877,150.654157521,MAJ
74.592960123,-136.012509146,MAJ
-140.407039877,-231.568064701,MAJ
289.592960123,341.765268632,MAJ
182.092960123,-327.123620257,MAJ
-32.907039877,246.209713077,MAJ
397.092960123,-40.4569535901,MAJ
-382.282039877,-358.975472109,MAJ
47.717960123,214.357861225,MAJ
-167.282039877,-72.308805442,MAJ
262.717960123,-167.864360998,MAJ
-274.782039877,405.468972336,MAJ
-59.782039877,-263.419916553,MAJ
370.217960123,309.91341678,MAJ
-328.532039877,23.2467501136,MAJ
101.467960123,-390.82732396,MAJ
-113.532039877,182.506009373,MAJ
316.467960123,-104.160657294,MAJ
-221.032039877,-199.716212849,MAJ
208.967960123,373.617120484,MAJ
-6.03203987703,86.9504538173,MAJ
423.967960123,-295.271768405,MAJ
-425.953914877,278.061564928,MAJ
4.04608512297,-8.60510173826,MAJ
-210.953914877,-401.444607911,MAJ
-318.453914877,-114.777941244,MAJ
111.546085123,-210.3334968,MAJ
-103.453914877,362.999836533,MAJ
326.546085123,76.3331698667,MAJ
-372.203914877,-305.889052356,MAJ
57.796085123,267.444280978,MAJ
272.796085123,-337.740904207,MAJ
-264.703914877,235.592429126,MAJ
165.296085123,-51.0742375407,MAJ
-49.703914877,-146.629793096,MAJ
380.296085123,426.703540237,MAJ
-399.078914877,140.03687357,MAJ
30.921085123,-242.185348652,MAJ
-184.078914877,331.147984681,MAJ
-291.578914877,-369.592756059,MAJ
138.421085123,203.740577274,MAJ
-76.578914877,-82.9260893926,MAJ
353.421085123,-178.481644948,MAJ
-345.328914877,394.851688385,MAJ
-130.328914877,-274.037200504,MAJ
299.671085123,299.29613283,MAJ
192.171085123,-412.061891862,MAJ
-22.828914877,161.271441472,MAJ
407.171085123,-125.395225195,MAJ
-412.516414877,-220.950780751,MAJ
17.483585123,352.382552583,MAJ
232.483585123,-316.506336306,MAJ
-305.016414877,256.826997027,MAJ
124.983585123,-29.8396696395,MAJ
-90.016414877,-348.358188158,MAJ
339.983585123,224.975145175,MAJ
-358.766414877,-61.6915214914,MAJ
71.233585123,-157.247077047,MAJ
-143.766414877,416.086256286,MAJ
-251.266414877,-252.802632602,MAJ
178.733585123,320.530700731,MAJ
-36.266414877,33.8640340642,MAJ
393.733585123,-380.21004001,MAJ
-385.641414877,193.123293323,MAJ
44.358585123,-93.5433733432,MAJ
-170.641414877,-189.098928899,MAJ
259.358585123,384.234404435,MAJ
151.858585123,-284.654484454,MAJ
-63.141414877,288.678848879,MAJ
366.858585123,2.01218221235,MAJ
-331.891414877,-426.218270463,MAJ
98.108585123,147.115062871,MAJ
-116.891414877,-139.551603796,MAJ
313.108585123,-235.107159351,MAJ
-224.391414877,338.226173982,MAJ
-9.39141487703,-330.662714907,MAJ
420.608585123,242.670618426,MAJ
-419.235164877,-43.9960482403,MAJ
10.764835123,-362.514566759,MAJ
-204.235164877,210.818766574,MAJ
225.764835123,-75.8479000922,MAJ
-311.735164877,-171.403455648,MAJ
118.264835123,401.929877686,MAJ
-96.735164877,115.263211019,MAJ
333.264835123,-266.959011203,MAJ
-365.485164877,306.37432213,MAJ
64.514835123,19.7076554634,MAJ
-150.485164877,-394.366418611,MAJ
-257.985164877,-107.699751944,MAJ
172.014835123,-203.2553075,MAJ
-42.985164877,370.078025834,MAJ
387.014835123,83.4113591671,MAJ
-392.360164877,-298.810863055,MAJ
37.639835123,274.522470278,MAJ
252.639835123,-404.983702561,MAJ
145.139835123,-118.317035895,MAJ
